"id_loan","CurrentBalance","loan_age","delq_sts","Margin","countLatePayment","RefinanceRateRelativity","RealGDP","ChangeUnemploymentRate","CurrentLCV","fico","flag_fthb","cd_msa","mi_pct","cnt_units","occpy_sts","cltv","dti","orig_upb","ltv","int_rt","channel","ppmt_pnlty","prod_type","st","prop_type","loan_purpose","orig_loan_term","cnt_borr","flag_sc","customerFeedback","Churn","ZIP","Latitude","Longitude"
"F103Q3543922","128356.19","14","0","0.15000000000000036","0","-0.8795767892051689","3.5","0","113.31103083333352","789","N","38060","0","1","S","80","32","130000","80","6.7","T","N","FRM","AZ","SF","N","360","2","NA","","No","85201","33.433545","-111.8504"
"F101Q3227726","77922.69","19","0","0.2999999999999998","0","-0.7013541075127225","2.1","0","-506.82861166666675","769","Y","29540","0","1","P","80","18","86000","80","6.75","T","N","FRM","PA","SF","P","360","2","NA","","No","17501","40.156459","-76.20404"
"F115Q3280913","262000","2","0","-0.9500000000000002","0","0.5278715494319552","0.9","-0.20000000000000018","-624.6250000000001","749","9","23104","0","1","P","66","42","264000","66","3.5","C","N","FRM","TX","SF","C","180","1","NA","","No","76001","32.635563","-97.148829"
"F103Q3211068","188000","5","0","-1.4749999999999996","0","1.1279873487652612","2.3","-0.09999999999999964","-1625.9375000000002","734","N","42140","25","1","P","90","38","189000","90","4.875","T","N","FRM","NM","SF","N","360","2","NA","i had misplaced/lost my credit card and promptly reported this ( online to block the account ) and called the customer service on   . been 14 days since the  report ( call ) and 7 days since the  and no card yet. it s getting increasingly difficult to deal with call center employees who do not understood/care do not give a straightforward answer and cause additional hassle after getting through the ivr and waiting on queue to speak to a human being with the expectation that the problem will be s","No","87501","35.744137","-105.856809"
"F116Q1064839","193000","2","0","0.20000000000000018","0","-0.3880206596217155","1.4","0","64.50000000000006","657","N","34820","25","1","P","90","43","194000","90","4.25","B","N","FRM","SC","SF","P","360","2","NA","#  with  and mailed them a check in the amt.      p.s. # thanks.","No","29501","34.205933","-79.82626"
"F106Q2140361","99384.77","8","0","-0.14999999999999947","0","-0.7417330649230518","0.2","0.09999999999999964","-137.35702249999974","784","N","28100","0","1","P","39","19","100000","39","6.9","R","N","FRM","IL","SF","C","360","2","NA","","Yes","60901","41.109505","-87.897917"
"F111Q3111326","412844.48","7","0","0.07500000000000018","0","-0.4261479055761681","1.9","-0.10000000000000142","-415.8222199999991","793","N","19124","0","1","P","75","33","417000","75","4.125","C","N","FRM","TX","PU","P","360","2","NA","i immediately called and was told not to worry about it. again i called and was told the account was closed and the balance was . and i want them to provide me with documents stating that this matter was sent to collections in error","No","75001","32.960047","-96.838522"
"F110Q4085304","191016.86","19","0","0.5249999999999999","0","-0.5545827254126898","0.5","-0.1999999999999993","-1313.5750987499996","720","N","28660","0","1","P","80","44","197000","80","4.375","C","N","FRM","TX","SF","C","360","1","NA","","No","76501","31.075303","-97.252433"
"F112Q1222725","138166.28","14","0","-1.375","0","0.6311510943360394","0.8","-0.20000000000000018","-2095.9093739583336","813","9","33460","0","1","P","71","37","148000","71","2.875","R","N","FRM","MN","SF","C","180","1","NA","due to several times of having both bank savings and checking accounts being hacked  without any notice froze out both my checking and savings accounts the week beginning  . luckily there were only  checks. i understood  policy and do not fault them","No","55001","44.898776","-92.819108"
"F101Q2180626","215147.34","24","0","0.7000000000000002","0","-0.8696485009770649","3.8","0.1999999999999993","-1593.2742400000002","714","N","22140","0","1","P","69","39","220000","69","6.75","R","N","FRM","NM","SF","C","360","2","NA","tried to return the funds  times but the buyer ( sender ) bank refused it. the sender will hand deliver the fund if he has to.","Yes","87401","36.740321","-108.178691"
"F114Q3146328","302246.19","18","0","0.125","0","-0.2823811934631273","0.8","-0.09999999999999964","-289.54299604166664","797","9","46700","0","1","P","66","27","310000","66","4.375","R","N","FRM","CA","SF","N","360","2","NA","when i spoke with  they said  sorry  and they will talk within their internal teams to resolved it - no solution or helpful for me ... no brainer - right? when i opened the account - i received a  % interest rate - higher than my credit card. not even once","No","95601","38.426699","-120.825717"
"F111Q1067209","153000","0","0","-0.875","0","-0.39233401717025274","-1.5","-0.5","-111.5625","795","9","NA","0","1","P","85","44","153000","68","4.875","B","N","FRM","CO","SF","N","360","1","NA","","No","80401","39.718726","-105.236031"
"F109Q2151135","325426.53","34","0","1.0750000000000002","0","-1.3894496376936023","1.9","-0.10000000000000142","-2313.6421779166662","796","N","NA","0","1","P","61","55","340000","61","5.125","B","N","FRM","NC","SF","N","360","2","NA","the fact is that is not true. i was never notified of any changes to my card. in fact i just looked online and there are no notices on any statements or records of other documents sent to me.","Yes","28701","35.705098","-82.636467"
"F116Q3110414","120000","0","0","-0.4750000000000001","0","0.41174895317332183","3.5","0","-47.50000000000001","667","9","24340","0","1","P","80","31","120000","80","3.375","R","N","FRM","MI","SF","C","180","2","NA","","No","49301","42.973443","-85.476998"
"F100Q3095920","138000","6","0","0.3250000000000002","0","-0.5779896983594988","-1.1","0.30000000000000027","-3.4375000000001528","763","N","29620","0","1","P","79","30","139000","79","7.875","R","N","FRM","MI","SF","P","360","2","NA","this is a second complaint to follow up on my previous complaint against the bloomingdale s card. bloomingdale s improperly credited a returned item by sending gift cards instead of crediting the credit card account - notwithstanding the fact that bloomingdale s card had agreed to credit the account prior to the return being made. subsequently bloomingdale s promised on numerous occasions over more than 10 hours of phone calls from me to them to fix this error but never did and instead ended up","Yes","48801","43.374101","-84.677608"
"F100Q1011051","183000","4","0","-0.9000000000000004","0","0.5788714676068754","7.8","-0.10000000000000009","-781.25","736","Y","12420","25","1","P","86","32","184000","86","7.75","T","N","FRM","TX","SF","P","360","1","NA","i am a sensible prudent mature person and would not charge $190.} on drinks and a . none-the-less i was cheated and ripped-off at  restaurant in   and do nt think credit card companies should do business with .","No","78701","30.270569","-97.742589"
"F103Q2266356","59345.25","55","0","-0.5250000000000004","0","0.5931675727656174","-2.7","0.20000000000000018","-3363.504050625","715","N","NA","0","1","P","69","27","64000","58","5.625","R","N","FRM","NC","SF","N","360","1","NA","i made  separate bill payments  on  and  on // which satisfied the bill payment requirement. following this i confirmed with a csr rep that i met the requirements for the promotion and would receive the thankyou points.","No","28501","35.242318","-77.514151"
"F102Q4174068","216000","1","0","-0.20000000000000018","0","-0.10811167702243552","2.1","0","-90.25","769","N","38060","0","1","P","62","45","217000","62","6.25","T","N","FRM","AZ","PU","N","360","2","NA","","Yes","85201","33.433545","-111.8504"
"F102Q1340947","275000","2","0","-0.5250000000000004","0","-0.06509011904432072","2.2","0.09999999999999964","-360.9375000000002","620","9","31084","0","1","P","78","48","275000","78","7.125","T","N","FRM","CA","SF","N","360","2","NA","","Yes","90001","33.974027","-118.249509"
"F110Q2203624","94655.22","14","0","-0.25","0","0.23990972065878147","0.8","-0.09999999999999964","-2124.1256920833334","778","N","16060","0","1","P","63","37","275000","63","4.5","R","N","FRM","IL","SF","C","180","2","NA","of his tenants was behind several months on rent and allegedly stole  her grandmothers  convenience checks to pay her past due amount of $25.}. i do not understood that after a check  clears  that  is able to come back months later and deduct this amount.  should be held accountable for clearing this check!","Yes","62901","37.739004","-89.209109"
"F109Q2403620","209299.28","39","0","0.7999999999999998","0","-1.2408881908969582","0.1","-0.20000000000000018","-2793.624925833333","811","9","33460","0","1","P","50","25","221000","50","4.75","R","N","FRM","MN","SF","N","360","2","NA","","Yes","55101","44.951483","-93.090649"
"F114Q4115320","298000","0","0","-0.5499999999999998","0","0.22992949293892728","2.3","-0.39999999999999947","-136.5833333333333","813","N","40140","0","1","P","70","32","298000","70","4","R","N","FRM","CA","PU","P","360","2","NA","in that time i have not bounced much at all this past year i did and it was due to resolved making a mistake. right now as of this writing i am minus  dollars as my tenant breached her lease and did not pay me at all. i did not know","No","92501","33.99504","-117.373184"
"F114Q4030361","207000","5","0","-0.25","0","-0.42629550813826445","2.6","-0.1999999999999993","-190.33333333333312","755","9","25500","0","1","P","80","22","208000","80","4.2","R","N","FRM","VA","SF","C","360","1","NA","","No","22801","38.403645","-78.875125"
"F105Q1141883","260263.04","46","0","0.2999999999999998","0","-0.17046731468102827","-5.4","1.4000000000000004","-9893.621473333335","747","N","19740","0","1","P","90","46","275000","74","5.75","T","N","FRM","CO","PU","P","360","2","NA","","Yes","80401","39.718726","-105.236031"
"F102Q3060930","146019.1","24","0","-0.15000000000000036","0","-0.2787513608287586","3.7","-0.1999999999999993","-151.66289625000024","758","N","11460","0","1","P","79","999","153000","79","6.5","R","N","FRM","MI","SF","N","360","1","NA","","Yes","48101","42.259473","-83.21039"
"F113Q3382866","247341.95","13","0","-0.04999999999999982","0","-0.26964892716898436","2.3","-0.39999999999999947","-1146.3288258333332","757","N","33874","30","1","P","95","40","252000","95","4.5","R","N","FRM","PA","SF","P","360","1","NA","on //2017 i phoned  services regarding paying off my balance. i told her i would think about it and call back in the morning. please helpful","No","19301","40.040279","-75.480341"
"F108Q4165667","348262.96","15","0","-0.9749999999999996","0","0.0983701466254141","3.9","-0.20000000000000107","-4830.896978125001","750","9","NA","0","1","P","70","38","355000","70","4.875","C","N","FRM","UT","SF","C","360","1","NA","","No","84001","40.346686","-110.275956"
"F100Q4192544","107294.52","8","0","-0.4249999999999998","0","0.10281536579942152","-1.3","0.39999999999999947","-397.4280004166666","726","Y","NA","25","1","P","90","21","108000","90","7.125","T","N","FRM","WA","SF","P","360","1","NA","","No","98201","48.006311","-122.210044"
"F111Q1044665","141000","5","0","-0.5","0","0.48990972065878147","0.8","-0.09999999999999964","-871.9999999999999","754","9","36084","0","1","P","40","16","142000","40","4.25","R","N","FRM","CA","SF","C","360","2","NA","","No","94501","37.773793","-122.278115"
"F109Q2264643","235406.73","85","0","1.025","0","-1.066848240936121","3.5","0","806.1546183333335","799","N","33460","0","1","P","78","20","269000","78","4.875","B","N","FRM","MN","SF","N","360","2","NA","","No","55301","45.248559","-93.65982"
"F105Q4262329","209067.06","18","0","-0.6749999999999998","0","-0.11394908111506652","2.7","0.20000000000000018","-2517.477935833334","645","N","16974","0","1","P","80","38","213000","80","6.375","T","N","FRM","IL","SF","C","360","2","NA","","Yes","60401","41.343966","-87.616389"
"F116Q1268845","415000","3","0","-0.10000000000000009","0","0.05815175906387893","3.5","0","-346.5833333333332","785","Y","39460","25","1","P","86","42","417000","86","3.75","C","N","FRM","FL","SF","P","360","2","NA","","No","33901","26.621074","-81.878139"
"F109Q4037618","302424.31","25","0","0.40000000000000036","0","-0.9219885255026807","4.6","-0.40000000000000036","-4350.853635833333","774","N","38300","0","1","P","80","38","314000","80","4.75","C","N","FRM","PA","SF","P","360","2","NA","","No","15001","40.595263","-80.322877"
"F101Q3261207","147352.13","13","0","0.5750000000000002","0","-0.6336632441117684","0.3","0.20000000000000018","-319.21573354166674","794","Y","11460","0","1","P","79","19","150000","79","7.125","R","N","FRM","MI","CO","P","360","1","NA","","Yes","48101","42.259473","-83.21039"
"F102Q1340863","208890.41","15","0","0.22499999999999964","0","-1.1199019616272787","6.9","0","520.7714966666665","782","N","35840","0","1","P","80","43","212000","80","6.875","R","N","FRM","FL","PU","P","353","2","NA","","Yes","34201","27.40168","-82.468524"
"F101Q4089003","165000","3","0","-1.1500000000000004","0","0.26867698485543823","3.7","0.20000000000000018","-550.7083333333334","754","N","22660","0","1","P","79","22","166000","79","6.5","R","N","FRM","CO","SF","N","360","2","NA","this was the total unpaid balance on my account on the day i paid. she told me that she can cancel this $51.} if i keep the account rather than closing it. today // i received by mail nothing but normal monthly statements ( past three months ) that are accessible to me online","No","80501","40.164837","-105.103179"
"F107Q2062263","306000","5","0","-0.27500000000000036","0","0.2080932403277549","1.4","0.09999999999999964","-856.5833333333335","747","N","16974","0","1","P","74","48","307000","74","6.375","T","N","FRM","IL","SF","C","360","2","NA","","Yes","60301","41.888545","-87.798933"
"F115Q2138769","279000","1","0","-1.2999999999999998","0","0.5987656361731495","2","-0.20000000000000018","-582.25","789","N","23844","0","1","P","80","46","280000","80","3.25","R","N","FRM","IN","SF","P","180","2","NA","","Yes","46301","41.691148","-86.978774"
"F109Q2150241","205244.18","8","0","-1.4000000000000004","0","0.1785109574230752","1.7","-0.09999999999999964","-1942.64883","782","N","NA","0","1","P","47","32","209000","47","4.75","R","N","FRM","NC","SF","C","360","2","NA","i had lawyers i have made payments every month and they took my money even through i was told after i made a company do research they stated my deeds  resolved had not turned over the paper work correctly to  and they have no deeds to the property. i been to court several times the judge throws the case out asking the resolved company to negotiate and they never do. the only reason it has been in arrears the last few years they refused to accept my payments","No","27201","36.034172","-79.484829"
"F103Q2355311","236802.77","106","0","1.2000000000000002","0","-1.551147905576168","1.9","-0.10000000000000142","-22588.316352500002","684","9","NA","0","1","S","74","27","280000","74","5.25","T","N","FRM","HI","CO","P","360","2","NA","","No","96701","21.406053","-157.884952"
"F109Q2112833","174645.83","52","0","-0.07500000000000018","0","-0.9638282086485392","3.1","-0.20000000000000018","-1111.3904020833334","762","N","47644","0","1","P","80","51","188000","80","4.875","R","N","FRM","MI","SF","P","360","1","NA","","Yes","48001","42.639231","-82.581698"
"F109Q1194020","137826.75","13","0","-0.5999999999999996","0","-0.2766298533745859","3.9","-0.20000000000000107","-1192.5788233333335","801","9","36260","0","1","P","53","7","145000","53","5.25","R","N","FRM","UT","SF","N","360","2","NA","","Yes","84001","40.346686","-110.275956"
"F109Q2234978","215337.55","62","0","0.125","0","-0.5968737740269976","5","-0.10000000000000053","-1390.1204327083333","755","9","33460","0","1","P","79","35","239000","79","4.875","B","N","FRM","MN","SF","C","360","1","NA","","No","55301","45.248559","-93.65982"
"F101Q3300644","71867.65","8","0","1.2249999999999996","0","-1.9438354761811718","2.2","0.09999999999999964","721.3164847916667","594","N","26620","30","1","P","95","23","72000","95","8.875","T","N","FRM","AL","SF","P","360","1","NA","they claim that my address was correct and they had the correct e-mail and yet the only correspondence i had received from them was asking to call. i will never do business with  again and i would strongly suggest that you consider another alternative. i have been with    for a much shorter period and they have provided excellent customer service and seem to genuinely care about that","Yes","35801","34.725269","-86.560866"
"F109Q2539638","270000","6","0","-1.7000000000000002","0","0.8906234916395839","3.9","0.3000000000000007","-2779.8333333333335","715","9","19124","0","1","P","77","33","277000","77","4.25","C","N","FRM","TX","PU","N","180","2","NA","","No","75001","32.960047","-96.838522"
"F108Q4206464","120000","4","0","-0.5750000000000002","0","-0.43637921637845967","-0.5","1","-137.93750000000006","804","N","20100","0","1","P","52","12","124000","52","5.375","R","N","FRM","DE","SF","N","120","2","NA","","No","19901","39.181546","-75.473517"
"F102Q4073295","243404.08","23","0","-0.5499999999999998","0","0.07169085820208476","3.5","0","-2648.0213850000005","765","N","16740","0","1","P","80","23","250000","80","6","T","N","FRM","NC","SF","C","360","2","NA","","Yes","28001","35.338552","-80.208179"
"F114Q2168742","329058.22","18","0","0.125","0","-0.3964153409764988","0.8","-0.09999999999999964","-593.6447620833334","768","Y","19124","25","1","P","90","44","338000","90","4.375","C","N","FRM","TX","SF","P","360","1","NA","i submitted a prior complaint case #  in //. by // all information requested for the hardship assistance review had been submitted. i started this process with  at the same time as the one with  and i still do nt have any information regarding my file from  i continue to communicate with   regarding my case but she is unable to tell me anything except  i am waiting for an update from management","No","75201","32.78776","-96.799427"
"F116Q3058571","252000","0","0","-0.10000000000000009","0","0.03674895317332183","3.5","0","-21.000000000000018","812","N","36540","0","1","P","75","23","252000","75","3.75","R","N","FRM","NE","SF","P","360","1","NA","","No","68001","41.331136","-96.960029"
"F102Q3302901","86086.51","25","0","0.07500000000000018","0","-0.5533091417979152","3.5","0","152.03426999999985","656","N","NA","12","1","P","85","30","89000","85","6.625","R","N","FRM","SD","SF","P","360","2","NA","","No","57301","43.713759","-98.047697"
"F101Q4425725","161000","4","0","-1.1500000000000004","0","0.4311645238188282","2.2","0.09999999999999964","-772.416666666667","720","N","10900","12","1","P","85","38","162000","85","6.5","R","N","FRM","PA","SF","N","360","2","NA","","No","18101","40.602658","-75.469236"
"F106Q3179220","184195.7","33","0","0.4500000000000002","0","-1.6911738968732566","1.3","0.29999999999999893","254.06990958333301","748","N","12580","0","1","P","80","26","192000","80","6.5","R","N","FRM","MD","SF","P","360","2","NA","","Yes","21601","38.79365","-76.081602"
"F101Q4110007","184000","6","0","-0.27500000000000036","0","-0.4438354761811718","2.2","0.09999999999999964","-203.35416666666683","659","N","35004","0","1","P","75","50","185000","75","7.375","T","N","FRM","NY","SF","C","360","1","NA","","No","11501","40.746286","-73.638905"
"F102Q3408393","86064.03","13","0","0.34999999999999964","0","-0.9884300159546182","4.8","-0.2999999999999998","548.88348375","680","N","47644","30","1","P","92","16","87000","92","7","T","N","FRM","MI","CO","P","360","1","NA","","Yes","48301","42.5424","-83.282168"
"F108Q2319985","53685.32","66","0","0.4500000000000002","0","-1.0955948972422274","4","-0.39999999999999947","916.7111795833334","730","N","43900","0","1","P","69","19","85000","69","5.5","R","N","FRM","SC","SF","C","180","1","NA","","No","29301","34.934028","-82.010697"
"F108Q3032708","133000","4","0","0.4249999999999998","0","-0.23789822511483294","-8.2","0.9000000000000004","147.25000000000003","773","N","NA","0","1","S","43","23","134000","43","6.375","R","N","FRM","CA","SF","C","360","2","NA","","No","95301","37.321233","-120.654395"
"F103Q1108753","87921.78","23","0","-0.6500000000000004","0","-0.23157642061837347","4.3","-0.10000000000000053","-969.4203554166669","627","9","31084","0","1","P","36","15","90000","36","6","T","N","FRM","CA","SF","C","360","2","NA","","No","90601","34.00784","-118.030271"
"F100Q1024808","157934.01","19","0","0.9000000000000004","0","-1.1092912616395836","1.1","0.7000000000000002","657.7421516666667","713","N","39100","0","1","P","66","38","160000","66","8.25","T","N","FRM","NY","SF","P","360","2","NA","","Yes","10901","41.140772","-74.104976"
"F115Q2162048","246422.57","10","0","0.07500000000000018","0","-0.12028351972174622","1.4","0","-596.2280154166666","790","9","40900","0","1","P","46","32","250000","46","4.125","R","N","FRM","CA","PU","C","360","1","NA","","No","95701","39.226549","-120.767022"
"F108Q4015402","168697.54","32","0","1","0","-1.0100902793412185","0.8","-0.09999999999999964","248.59740416666637","768","N","34820","0","1","P","48","49","175000","48","5.75","R","N","FRM","SC","CO","C","360","1","NA","i would like  to provide an explanation of the role that fha insurance plays from the collection of data to the approval of said data and subsequent usage of facts obtained from the data provided within the fha application. never deviating from the plan by allowing or encouraging the senior to follow the laws of counseling. another classic reverse resolved advertisement pitch  you ll never have to pay a resolved again   used the fha to insure the loan so once that elderly person dies the house c","No","29501","34.205933","-79.82626"
"F112Q3152154","277458.98","26","0","-0.5499999999999998","0","0.23035107283101564","2.3","-0.39999999999999947","-3813.4916162500003","781","9","11244","0","1","P","75","28","291000","75","4","R","N","FRM","CA","CO","N","360","2","NA","a complaint was filed with  regarding my daughter being associated with a credit card.  sent a letter to my daughter informing her of the deletion of the account and it being removed from her credit file. the account that belongs to me was removed from my credit file and remained on my daughter s credit file","No","92801","33.844983","-117.952151"
"F115Q4138097","108696.21","7","0","0.3250000000000002","0","-0.5303387970060718","1.4","0","108.87605687500002","746","9","NA","0","1","P","48","47","111000","48","4.375","B","N","FRM","AR","SF","C","240","2","NA","i have a resolved and escrow account with . i was told that because  was responsible for the payments and were notified i would be refunded. today // i called and was told that the fault was with me and that they were correct to charge me for the late fee","No","72501","35.791171","-91.653381"
"F100Q2160006","151423.15","7","1","0.8250000000000002","1","-0.4392311573960841","-1.1","0.30000000000000027","202.2700822916665","641","N","16180","0","1","P","63","36","152000","63","8.375","R","N","FRM","NV","SF","N","360","2","NA","i purchase cruise from  on   after logging in to s cash bonus center and did everything as  recommends that is first i logged in to s bonus cash center and then clicked link to  web site where i signed into my  s account. i called and worked with  s cruise salesperson who told me repeatedly when asked that paying on phone while you are on  site linked from the  bonus cash center is the same as paying on line. it seems to me that  is looking for a loophole or some technicality to refused to pay w","Yes","89701","39.129024","-119.725281"
"F100Q2144568","62000","2","0","0.27500000000000036","0","-0.21057388650338815","0.5","0.10000000000000009","11.624999999999982","786","N","NA","0","1","P","80","27","62000","80","8.625","T","N","FRM","WI","SF","P","360","2","NA","","No","54401","44.963304","-89.704051"
"F100Q1065060","75000","1","0","-0.025000000000000355","0","-0.24156375756584403","7.8","-0.10000000000000009","-3.1250000000000444","687","N","16974","0","1","P","43","56","75000","43","8.625","R","N","FRM","IL","SF","P","360","1","NA","","No","60401","41.343966","-87.616389"
"F109Q1284593","170419.03","37","0","0.3250000000000002","0","-0.6394496376936023","1.9","-0.10000000000000142","-5976.787079583333","806","N","37964","0","1","P","50","17","195000","50","4.375","C","N","FRM","PA","SF","C","360","2","NA","","No","18901","40.306267","-75.147144"
"F109Q1200233","121000","1","0","-0.4500000000000002","0","-0.6062589207795988","-0.5","1","-40.33333333333337","763","9","30780","0","1","P","61","16","121000","61","5.5","R","N","FRM","AR","SF","C","360","2","NA","sent me info on the monies received .when i had asked for any and all transactions.in // there was a letter sent again. there response was the information requested is substantially the same as information previously requested. they refused to give me access to the information i as for.","No","72001","35.058351","-92.885846"
"F105Q1151835","288869.16","55","0","-0.4500000000000002","0","-0.3593765083604161","3.9","0.3000000000000007","-15027.829325","708","N","47894","0","1","P","77","36","310000","77","5.5","T","N","FRM","MD","SF","N","360","1","NA","i completed the  bill pays and what i thought was the spending requirement but after the 60 day window a representative informed me that paying off a credit card did not count towards the spending requirement. i can not understood why the extension is not being honored or why it is consistently overlooked. the review process in general also takes much longer than advertised ( 5 days )","No","20601","38.613372","-76.851612"
"F102Q3032788","295503.47","7","0","0.2999999999999998","0","-0.7013541075127225","2.1","0","370.20920083333334","686","N","33700","25","1","P","92","38","297000","92","6.75","T","N","FRM","CA","SF","P","360","1","NA","","Yes","95301","37.321233","-120.654395"
"F108Q1186042","175789.07","17","0","-0.5499999999999998","0","-0.6104081227180043","1.3","0.29999999999999893","-1391.76417375","780","N","12060","0","1","P","80","49","179000","80","5.5","T","N","FRM","GA","SF","N","360","1","NA","i understood that i would be charge that amount and agreed to pay it even though i consider the amount of the fee an obscenity. when i received my next feed statement from  i saw that  had charge me an additional $2.} to withdraw $20.} from a non- atm. i am writing to complain about the  fee which i did not know about at the time i withdrew the money","No","30601","33.999151","-83.346993"
"F103Q3556329","132584.37","32","0","-1.0750000000000002","0","0.007666429265757557","1.2","-0.10000000000000053","-1317.042907916667","627","N","16974","0","1","P","78","17","137000","78","6.375","R","N","FRM","IL","SF","N","360","2","NA","i have been a customer of  for over  years.  has consistently approved debit card transactions and transfers on my account and then charge me overdraft fees after the fact. this is not a one or two-time occurrence ; it happens consistently","No","60601","41.88531","-87.622116"
"F106Q1117034","84835.81","9","0","-0.8250000000000002","0","0.3513591927132076","3.2","-0.1999999999999993","-754.90443875","717","Y","NA","0","1","P","80","37","86000","80","6.125","R","N","FRM","WI","SF","P","360","2","NA","at first i thought it was a big joke and i was being punked because he sounded like he was reading off a script. however it was not a joke. that rep transferred me to another rep who again told me it was nt fraud but a business decision!! so it appears that wf is really closing my account for no reason and discriminating against me due to the color of my skin and my heritage!! there was no notice sent to me prior to the closing of my account! infact i was told that a letter was sent out on // (","Yes","54201","44.624327","-87.495679"
"F111Q2015403","183520.58","23","0","1","0","-1.8661060511001017","0.8","-0.20000000000000018","3465.9462375000003","681","9","22500","0","1","P","70","29","192000","70","5.25","R","N","FRM","SC","SF","N","360","2","NA","","No","29501","34.205933","-79.82626"
"F101Q2308623","123217.47","17","1","0.5750000000000002","1","-0.6336632441117684","0.3","0.20000000000000018","-483.2819208333334","777","Y","22744","0","1","P","61","38","125000","61","7.125","T","N","FRM","FL","PU","P","360","1","NA","","Yes","33001","24.81713","-80.806001"
"F108Q3140882","198319.07","40","2","1.7750000000000004","4","-2.2181508553807476","2.7","-0.29999999999999893","4354.234681666667","607","N","42644","0","1","P","66","64","207000","66","6.125","B","N","FRM","WA","SF","N","360","1","NA","","No","98101","47.610902","-122.336422"
"F104Q1222617","95738.27","34","0","-1.2999999999999998","0","0.4180896988460452","0.2","0.09999999999999964","-3145.2782883333334","756","N","12580","0","1","P","95","28","100000","56","5.75","T","N","FRM","MD","SF","P","360","1","NA","","No","21201","39.294832","-76.622229"
"F100Q2097954","218000","3","0","0.3249999999999993","0","-0.13781935289842373","2.3","-0.10000000000000009","72.68750000000006","692","N","37860","30","1","P","95","34","219000","95","8.375","T","N","FRM","FL","SF","P","360","1","NA","the payment account info was correct and had enough money.  failed to explain what happened and refused to refund the fee that was incurred because of their system failure.","Yes","32501","30.428781","-87.222515"
"F107Q3010847","111418.71","22","0","0.04999999999999982","0","-1.142970695784662","-0.5","1","-587.4993725000002","791","N","NA","0","1","S","32","45","165000","32","6","T","N","FRM","NC","SF","C","360","2","NA","on  i received a letter stating the investigation was closed and i authorized the transaction. i had outstanding debits because i was expecting them to reverse the credit when they said they would. this is  and i still have nt heard anything","Yes","28501","35.242318","-77.514151"
"F102Q4098482","121211.73","73","0","-0.20000000000000018","0","0.38710177488516706","-8.2","0.9000000000000004","-7612.358081666667","800","N","12060","0","1","P","66","16","145000","66","5.75","R","N","FRM","GA","SF","C","360","2","NA","","No","30101","34.034515","-84.707349"
"F103Q4049793","301141.14","31","0","-1.7000000000000002","0","0.6326664292657576","1.2","-0.10000000000000053","-8035.6292133333345","736","N","41740","0","1","P","78","32","312000","78","5.75","T","N","FRM","CA","CO","C","360","1","NA","","No","92101","32.724103","-117.170912"
"F105Q3163504","212580.95","24","0","-1.4249999999999998","0","1.07356616722066","2.7","0.20000000000000018","-6467.877497708334","667","N","35644","0","1","P","71","40","219000","71","5.625","R","N","FRM","NY","SF","N","360","1","NA","","No","10301","40.627456","-74.094407"
"F105Q4372778","156771.44","49","0","-0.6500000000000004","0","-0.6283477812723","1.7","-0.09999999999999964","-7662.245899583334","742","N","23844","0","1","P","71","12","190000","71","5.5","R","N","FRM","IN","SF","P","240","2","NA","","Yes","46301","41.691148","-86.978774"
"F101Q4425429","177249.68","11","0","-0.04999999999999982","0","-0.31864394548524544","0.3","0.20000000000000018","-1177.9799508333335","781","N","16974","0","1","P","49","22","183000","49","6.5","T","N","FRM","IL","SF","N","360","2","NA","","Yes","60101","41.930516","-88.016937"
"F101Q4343755","180000","2","0","-1.0250000000000004","0","0.14367698485543823","3.7","0.20000000000000018","-416.25000000000006","774","N","47644","0","1","P","48","22","180000","48","6.625","T","N","FRM","MI","SF","N","360","2","NA","","No","48301","42.5424","-83.282168"
"F105Q1144772","272534.3","20","0","-1.2000000000000002","0","0.6065836105395777","3.2","-0.1999999999999993","-5656.19224","762","N","33460","0","1","P","80","40","280000","80","5.75","T","N","FRM","MN","SF","P","360","2","NA","","No","55301","45.248559","-93.65982"
"F110Q4281267","332108.61","12","0","-0.7249999999999996","0","0.24893592936862063","2.7","-0.29999999999999893","-5272.587885624999","743","9","16974","0","1","P","78","23","350000","78","3.625","R","N","FRM","IL","PU","N","180","2","NA","","No","60501","41.780221","-87.823244"
"F104Q2202452","332000","0","0","-0.27500000000000036","0","-0.460992658064761","3.7","-0.1999999999999993","-76.08333333333343","780","N","15980","0","1","S","77","20","332000","77","6.375","T","N","FRM","FL","SF","C","360","1","NA","","No","33901","26.621074","-81.878139"
"F106Q4067234","124000","3","0","-0.5499999999999998","0","-0.3319103011539548","0.2","0.09999999999999964","-206.66666666666669","679","9","19340","25","1","P","90","20","124000","90","6.5","R","N","FRM","IA","SF","N","360","1","NA","","No","52701","41.981968","-90.249117"
"F109Q2643375","265000","1","0","-1.2999999999999998","0","0.13959187728199574","1.3","0.29999999999999893","-574.1666666666666","771","N","41180","0","1","P","70","28","265000","70","4.75","B","N","FRM","IL","SF","N","180","2","NA","","No","62001","38.881444","-89.744999"
"F106Q2026141","128000","3","0","-1.375","0","0.7360595075717837","0.4","0","-630.6458333333334","654","N","NA","0","1","P","77","41","129000","77","5.875","T","N","FRM","MS","SF","P","360","2","NA","","Yes","39401","31.234112","-89.265885"
